match_id_muni,id_muni1980,id_muni1985,id_muni1990,id_muni1995,id_muni2000,id_muni2005,id_muni2010,id_muni2015,name_muni1980,name_muni1985,name_muni1990,name_muni1995,name_muni2000,name_muni2005,name_muni2010,name_muni2015,flag_merge_consol,flag_merge_incorp,flag_seirei,flag_city,flag_town,flag_change_zone,flag_change_name
10424,10424,10424,10424,10424,10424,10424,10424,10424,"Naganohara-machi, Gunma","Naganohara-machi, Gunma","Naganohara-machi, Gunma","Naganohara-machi, Gunma","Naganohara-machi, Gunma","Naganohara-machi, Gunma","Naganohara-machi, Gunma","Naganohara-machi, Gunma",0,0,0,0,0,0,0
10425,10425,10425,10425,10425,10425,10425,10425,10425,"Tsumagoi-mura, Gunma","Tsumagoi-mura, Gunma","Tsumagoi-mura, Gunma","Tsumagoi-mura, Gunma","Tsumagoi-mura, Gunma","Tsumagoi-mura, Gunma","Tsumagoi-mura, Gunma","Tsumagoi-mura, Gunma",0,0,0,0,0,0,0
10426,10426,10426,10426,10426,10426,10426,10426,10426,"Kusatsu-machi, Gunma","Kusatsu-machi, Gunma","Kusatsu-machi, Gunma","Kusatsu-machi, Gunma","Kusatsu-machi, Gunma","Kusatsu-machi, Gunma","Kusatsu-machi, Gunma","Kusatsu-machi, Gunma",0,0,0,0,0,0,0
10428,10428,10428,10428,10428,10428,10428,10428,10428,"Takayama-mura, Gunma","Takayama-mura, Gunma","Takayama-mura, Gunma","Takayama-mura, Gunma","Takayama-mura, Gunma","Takayama-mura, Gunma","Takayama-mura, Gunma","Takayama-mura, Gunma",0,0,0,0,0,0,0
10422,10422,10422,10422,10422,10422,10422,10429,10429,"Azuma-mura, Gunma","Azuma-mura, Gunma","Azuma-mura, Gunma","Azuma-mura, Gunma","Azuma-mura, Gunma","Azuma-mura, Gunma","Higashiagatsuma-machi, Gunma","Higashiagatsuma-machi, Gunma",1,0,0,0,0,0,0
10423,10423,10423,10423,10423,10423,10423,10429,10429,"Agatsuma-machi, Gunma","Agatsuma-machi, Gunma","Agatsuma-machi, Gunma","Agatsuma-machi, Gunma","Agatsuma-machi, Gunma","Agatsuma-machi, Gunma","Higashiagatsuma-machi, Gunma","Higashiagatsuma-machi, Gunma",1,0,0,0,0,0,0
10429,,,,,,,10429,10429,,,,,,,"Higashiagatsuma-machi, Gunma","Higashiagatsuma-machi, Gunma",1,0,0,0,0,0,0
10443,10443,10443,10443,10443,10443,10443,10443,10443,"Katashina-mura, Gunma","Katashina-mura, Gunma","Katashina-mura, Gunma","Katashina-mura, Gunma","Katashina-mura, Gunma","Katashina-mura, Gunma","Katashina-mura, Gunma","Katashina-mura, Gunma",0,0,0,0,0,0,0
10444,10444,10444,10444,10444,10444,10444,10444,10444,"Kawaba-mura, Gunma","Kawaba-mura, Gunma","Kawaba-mura, Gunma","Kawaba-mura, Gunma","Kawaba-mura, Gunma","Kawaba-mura, Gunma","Kawaba-mura, Gunma","Kawaba-mura, Gunma",0,0,0,0,0,0,0
10448,10448,10448,10448,10448,10448,10448,10448,10448,"Showa-mura, Gunma","Showa-mura, Gunma","Showa-mura, Gunma","Showa-mura, Gunma","Showa-mura, Gunma","Showa-mura, Gunma","Showa-mura, Gunma","Showa-mura, Gunma",0,0,0,0,0,0,0
10445,10445,10445,10445,10445,10445,10449,10449,10449,"Tsukiyono-machi, Gunma","Tsukiyono-machi, Gunma","Tsukiyono-machi, Gunma","Tsukiyono-machi, Gunma","Tsukiyono-machi, Gunma","Minakami-machi, Gunma","Minakami-machi, Gunma","Minakami-machi, Gunma",1,0,0,0,0,0,0
10446,10446,10446,10446,10446,10446,10449,10449,10449,"Minakami-machi, Gunma","Minakami-machi, Gunma","Minakami-machi, Gunma","Minakami-machi, Gunma","Minakami-machi, Gunma","Minakami-machi, Gunma","Minakami-machi, Gunma","Minakami-machi, Gunma",1,0,0,0,0,0,0
10447,10447,10447,10447,10447,10447,10449,10449,10449,"Niiharu-mura, Gunma","Niiharu-mura, Gunma","Niiharu-mura, Gunma","Niiharu-mura, Gunma","Niiharu-mura, Gunma","Minakami-machi, Gunma","Minakami-machi, Gunma","Minakami-machi, Gunma",1,0,0,0,0,0,0
10449,,,,,,10449,10449,10449,,,,,,"Minakami-machi, Gunma","Minakami-machi, Gunma","Minakami-machi, Gunma",1,0,0,0,0,0,0
10464,10464,10464,10464,10464,10464,10464,10464,10464,"Tamamura-machi, Gunma","Tamamura-machi, Gunma","Tamamura-machi, Gunma","Tamamura-machi, Gunma","Tamamura-machi, Gunma","Tamamura-machi, Gunma","Tamamura-machi, Gunma","Tamamura-machi, Gunma",0,0,0,0,0,0,0
10521,10521,10521,10521,10521,10521,10521,10521,10521,"Itakura-machi, Gunma","Itakura-machi, Gunma","Itakura-machi, Gunma","Itakura-machi, Gunma","Itakura-machi, Gunma","Itakura-machi, Gunma","Itakura-machi, Gunma","Itakura-machi, Gunma",0,0,0,0,0,0,0
10522,10522,10522,10522,10522,10522,10522,10522,10522,"Meiwa-mura, Gunma","Meiwa-mura, Gunma","Meiwa-mura, Gunma","Meiwa-mura, Gunma","Meiwa-machi, Gunma","Meiwa-machi, Gunma","Meiwa-machi, Gunma","Meiwa-machi, Gunma",0,0,0,0,1,0,0
10523,10523,10523,10523,10523,10523,10523,10523,10523,"Chiyoda-mura, Gunma","Chiyoda-machi, Gunma","Chiyoda-machi, Gunma","Chiyoda-machi, Gunma","Chiyoda-machi, Gunma","Chiyoda-machi, Gunma","Chiyoda-machi, Gunma","Chiyoda-machi, Gunma",0,0,0,0,1,0,0
10524,10524,10524,10524,10524,10524,10524,10524,10524,"Oizumi-machi, Gunma","Oizumi-machi, Gunma","Oizumi-machi, Gunma","Oizumi-machi, Gunma","Oizumi-machi, Gunma","Oizumi-machi, Gunma","Oizumi-machi, Gunma","Oizumi-machi, Gunma",0,0,0,0,0,0,0
10525,10525,10525,10525,10525,10525,10525,10525,10525,"Ora-machi, Gunma","Ora-machi, Gunma","Ora-machi, Gunma","Ora-machi, Gunma","Ora-machi, Gunma","Ora-machi, Gunma","Ora-machi, Gunma","Ora-machi, Gunma",0,0,0,0,0,0,0
11100,,,,,,11100,11100,11100,,,,,,"Saitama-shi, Saitama","Saitama-shi, Saitama","Saitama-shi, Saitama",1,1,1,0,0,0,0
11204,11204,11204,11204,11204,11204,11100,11100,11100,"Urawa-shi, Saitama","Urawa-shi, Saitama","Urawa-shi, Saitama","Urawa-shi, Saitama","Urawa-shi, Saitama","Saitama-shi, Saitama","Saitama-shi, Saitama","Saitama-shi, Saitama",1,0,0,0,0,0,0
11205,11205,11205,11205,11205,11205,11100,11100,11100,"Omiya-shi, Saitama","Omiya-shi, Saitama","Omiya-shi, Saitama","Omiya-shi, Saitama","Omiya-shi, Saitama","Saitama-shi, Saitama","Saitama-shi, Saitama","Saitama-shi, Saitama",1,0,0,0,0,0,0
11213,11213,11213,11213,11213,11213,11100,11100,11100,"Iwatsuki-shi, Saitama","Iwatsuki-shi, Saitama","Iwatsuki-shi, Saitama","Iwatsuki-shi, Saitama","Iwatsuki-shi, Saitama","Saitama-shi, Saitama","Saitama-shi, Saitama","Saitama-shi, Saitama",0,1,0,0,0,0,0
11220,11220,11220,11220,11220,11220,11100,11100,11100,"Yono-shi, Saitama","Yono-shi, Saitama","Yono-shi, Saitama","Yono-shi, Saitama","Yono-shi, Saitama","Saitama-shi, Saitama","Saitama-shi, Saitama","Saitama-shi, Saitama",1,0,0,0,0,0,0
11244,,,,,,11100,11100,11100,,,,,,"Saitama-shi, Saitama","Saitama-shi, Saitama","Saitama-shi, Saitama",1,0,0,0,0,0,0
11201,11201,11201,11201,11201,11201,11201,11201,11201,"Kawagoe-shi, Saitama","Kawagoe-shi, Saitama","Kawagoe-shi, Saitama","Kawagoe-shi, Saitama","Kawagoe-shi, Saitama","Kawagoe-shi, Saitama","Kawagoe-shi, Saitama","Kawagoe-shi, Saitama",0,0,0,0,0,0,0
11202,11202,11202,11202,11202,11202,11202,11202,11202,"Kumagaya-shi, Saitama","Kumagaya-shi, Saitama","Kumagaya-shi, Saitama","Kumagaya-shi, Saitama","Kumagaya-shi, Saitama","Kumagaya-shi, Saitama","Kumagaya-shi, Saitama","Kumagaya-shi, Saitama",1,1,0,0,0,0,0
11401,11401,11401,11401,11401,11401,11202,11202,11202,"Osato-mura, Saitama","Osato-mura, Saitama","Osato-mura, Saitama","Osato-mura, Saitama","Osato-mura, Saitama","Kumagaya-shi, Saitama","Kumagaya-shi, Saitama","Kumagaya-shi, Saitama",1,0,0,0,1,0,0
11402,11402,11402,11402,11402,11402,11402,11202,11202,"Konam-mura, Saitama","Konam-mura, Saitama","Konam-machi, Saitama","Konam-machi, Saitama","Konam-machi, Saitama","Konam-machi, Saitama","Kumagaya-shi, Saitama","Kumagaya-shi, Saitama",0,1,0,0,1,0,0
11403,11403,11403,11403,11403,11403,11202,11202,11202,"Menuma-machi, Saitama","Menuma-machi, Saitama","Menuma-machi, Saitama","Menuma-machi, Saitama","Menuma-machi, Saitama","Kumagaya-shi, Saitama","Kumagaya-shi, Saitama","Kumagaya-shi, Saitama",1,0,0,0,0,0,0
11203,11203,11203,11203,11203,11203,11203,11203,11203,"Kawaguchi-shi, Saitama","Kawaguchi-shi, Saitama","Kawaguchi-shi, Saitama","Kawaguchi-shi, Saitama","Kawaguchi-shi, Saitama","Kawaguchi-shi, Saitama","Kawaguchi-shi, Saitama","Kawaguchi-shi, Saitama",0,1,0,0,0,0,0
11226,11226,11226,11226,11226,11226,11226,11226,11203,"Hatogaya-shi, Saitama","Hatogaya-shi, Saitama","Hatogaya-shi, Saitama","Hatogaya-shi, Saitama","Hatogaya-shi, Saitama","Hatogaya-shi, Saitama","Hatogaya-shi, Saitama","Kawaguchi-shi, Saitama",0,1,0,0,0,0,0
11206,11206,11206,11206,11206,11206,11206,11206,11206,"Gyoda-shi, Saitama","Gyoda-shi, Saitama","Gyoda-shi, Saitama","Gyoda-shi, Saitama","Gyoda-shi, Saitama","Gyoda-shi, Saitama","Gyoda-shi, Saitama","Gyoda-shi, Saitama",0,1,0,0,0,0,0
11422,11422,11422,11422,11422,11422,11422,11206,11206,"Minamikawara-mura, Saitama","Minamikawara-mura, Saitama","Minamikawara-mura, Saitama","Minamikawara-mura, Saitama","Minamikawara-mura, Saitama","Minamikawara-mura, Saitama","Gyoda-shi, Saitama","Gyoda-shi, Saitama",0,1,0,0,0,0,0
11207,11207,11207,11207,11207,11207,11207,11207,11207,"Chichibu-shi, Saitama","Chichibu-shi, Saitama","Chichibu-shi, Saitama","Chichibu-shi, Saitama","Chichibu-shi, Saitama","Chichibu-shi, Saitama","Chichibu-shi, Saitama","Chichibu-shi, Saitama",1,0,0,0,0,0,0
11364,11364,11364,11364,11364,11364,11207,11207,11207,"Yoshida-machi, Saitama","Yoshida-machi, Saitama","Yoshida-machi, Saitama","Yoshida-machi, Saitama","Yoshida-machi, Saitama","Chichibu-shi, Saitama","Chichibu-shi, Saitama","Chichibu-shi, Saitama",1,0,0,0,0,0,0
11367,11367,11367,11367,11367,11367,11207,11207,11207,"Otaki-mura, Saitama","Otaki-mura, Saitama","Otaki-mura, Saitama","Otaki-mura, Saitama","Otaki-mura, Saitama","Chichibu-shi, Saitama","Chichibu-shi, Saitama","Chichibu-shi, Saitama",1,0,0,0,0,0,0
11368,11368,11368,11368,11368,11368,11207,11207,11207,"Arakawa-mura, Saitama","Arakawa-mura, Saitama","Arakawa-mura, Saitama","Arakawa-mura, Saitama","Arakawa-mura, Saitama","Chichibu-shi, Saitama","Chichibu-shi, Saitama","Chichibu-shi, Saitama",1,0,0,0,0,0,0
11208,11208,11208,11208,11208,11208,11208,11208,11208,"Tokorozawa-shi, Saitama","Tokorozawa-shi, Saitama","Tokorozawa-shi, Saitama","Tokorozawa-shi, Saitama","Tokorozawa-shi, Saitama","Tokorozawa-shi, Saitama","Tokorozawa-shi, Saitama","Tokorozawa-shi, Saitama",0,0,0,0,0,0,0
11209,11209,11209,11209,11209,11209,11209,11209,11209,"Hannou-shi, Saitama","Hannou-shi, Saitama","Hannou-shi, Saitama","Hannou-shi, Saitama","Hannou-shi, Saitama","Hannou-shi, Saitama","Hannou-shi, Saitama","Hannou-shi, Saitama",0,1,0,0,0,0,0
11330,11330,11330,11330,11330,11330,11209,11209,11209,"Naguri-mura, Saitama","Naguri-mura, Saitama","Naguri-mura, Saitama","Naguri-mura, Saitama","Naguri-mura, Saitama","Hannou-shi, Saitama","Hannou-shi, Saitama","Hannou-shi, Saitama",0,1,0,0,0,0,0
11210,11210,11210,11210,11210,11210,11210,11210,11210,"Kazo-shi, Saitama","Kazo-shi, Saitama","Kazo-shi, Saitama","Kazo-shi, Saitama","Kazo-shi, Saitama","Kazo-shi, Saitama","Kazo-shi, Saitama","Kazo-shi, Saitama",1,0,0,0,0,0,0
11421,11421,11421,11421,11421,11421,11421,11210,11210,"Kisai-machi, Saitama","Kisai-machi, Saitama","Kisai-machi, Saitama","Kisai-machi, Saitama","Kisai-machi, Saitama","Kisai-machi, Saitama","Kazo-shi, Saitama","Kazo-shi, Saitama",1,0,0,0,0,0,0
11424,11424,11424,11424,11424,11424,11424,11210,11210,"Kitakawabe-machi, Saitama","Kitakawabe-machi, Saitama","Kitakawabe-machi, Saitama","Kitakawabe-machi, Saitama","Kitakawabe-machi, Saitama","Kitakawabe-machi, Saitama","Kazo-shi, Saitama","Kazo-shi, Saitama",1,0,0,0,0,0,0
11425,11425,11425,11425,11425,11425,11425,11210,11210,"Otone-machi, Saitama","Otone-machi, Saitama","Otone-machi, Saitama","Otone-machi, Saitama","Otone-machi, Saitama","Otone-machi, Saitama","Kazo-shi, Saitama","Kazo-shi, Saitama",1,0,0,0,0,0,0
11211,11211,11211,11211,11211,11211,11211,11211,11211,"Honjo-shi, Saitama","Honjo-shi, Saitama","Honjo-shi, Saitama","Honjo-shi, Saitama","Honjo-shi, Saitama","Honjo-shi, Saitama","Honjo-shi, Saitama","Honjo-shi, Saitama",1,0,0,0,0,0,0
11382,11382,11382,11382,11382,11382,11382,11211,11211,"Kodama-machi, Saitama","Kodama-machi, Saitama","Kodama-machi, Saitama","Kodama-machi, Saitama","Kodama-machi, Saitama","Kodama-machi, Saitama","Honjo-shi, Saitama","Honjo-shi, Saitama",1,0,0,0,0,0,0
11212,11212,11212,11212,11212,11212,11212,11212,11212,"Higashimatsuyama-shi, Saitama","Higashimatsuyama-shi, Saitama","Higashimatsuyama-shi, Saitama","Higashimatsuyama-shi, Saitama","Higashimatsuyama-shi, Saitama","Higashimatsuyama-shi, Saitama","Higashimatsuyama-shi, Saitama","Higashimatsuyama-shi, Saitama",0,0,0,0,0,0,0
11214,11214,11214,11214,11214,11214,11214,11214,11214,"Kasukabe-shi, Saitama","Kasukabe-shi, Saitama","Kasukabe-shi, Saitama","Kasukabe-shi, Saitama","Kasukabe-shi, Saitama","Kasukabe-shi, Saitama","Kasukabe-shi, Saitama","Kasukabe-shi, Saitama",1,0,0,0,0,0,0
11468,11468,11468,11468,11468,11468,11214,11214,11214,"Showa-machi, Saitama","Showa-machi, Saitama","Showa-machi, Saitama","Showa-machi, Saitama","Showa-machi, Saitama","Kasukabe-shi, Saitama","Kasukabe-shi, Saitama","Kasukabe-shi, Saitama",1,0,0,0,0,0,0
11215,11215,11215,11215,11215,11215,11215,11215,11215,"Sayama-shi, Saitama","Sayama-shi, Saitama","Sayama-shi, Saitama","Sayama-shi, Saitama","Sayama-shi, Saitama","Sayama-shi, Saitama","Sayama-shi, Saitama","Sayama-shi, Saitama",0,0,0,0,0,0,0
11216,11216,11216,11216,11216,11216,11216,11216,11216,"Hanyu-shi, Saitama","Hanyu-shi, Saitama","Hanyu-shi, Saitama","Hanyu-shi, Saitama","Hanyu-shi, Saitama","Hanyu-shi, Saitama","Hanyu-shi, Saitama","Hanyu-shi, Saitama",0,0,0,0,0,0,0
11217,11217,11217,11217,11217,11217,11217,11217,11217,"Konosu-shi, Saitama","Konosu-shi, Saitama","Konosu-shi, Saitama","Konosu-shi, Saitama","Konosu-shi, Saitama","Konosu-shi, Saitama","Konosu-shi, Saitama","Konosu-shi, Saitama",0,1,0,0,0,0,0
11304,11304,11304,11304,11304,11304,11217,11217,11217,"Fukiage-machi, Saitama","Fukiage-machi, Saitama","Fukiage-machi, Saitama","Fukiage-machi, Saitama","Fukiage-machi, Saitama","Konosu-shi, Saitama","Konosu-shi, Saitama","Konosu-shi, Saitama",0,1,0,0,0,0,0
11423,11423,11423,11423,11423,11423,11217,11217,11217,"Kawasato-mura, Saitama","Kawasato-mura, Saitama","Kawasato-mura, Saitama","Kawasato-mura, Saitama","Kawasato-mura, Saitama","Konosu-shi, Saitama","Konosu-shi, Saitama","Konosu-shi, Saitama",0,1,0,0,1,0,0
11218,11218,11218,11218,11218,11218,11218,11218,11218,"Fukaya-shi, Saitama","Fukaya-shi, Saitama","Fukaya-shi, Saitama","Fukaya-shi, Saitama","Fukaya-shi, Saitama","Fukaya-shi, Saitama","Fukaya-shi, Saitama","Fukaya-shi, Saitama",1,0,0,0,0,0,0
11405,11405,11405,11405,11405,11405,11405,11218,11218,"Okabe-machi, Saitama","Okabe-machi, Saitama","Okabe-machi, Saitama","Okabe-machi, Saitama","Okabe-machi, Saitama","Okabe-machi, Saitama","Fukaya-shi, Saitama","Fukaya-shi, Saitama",1,0,0,0,0,0,0
11406,11406,11406,11406,11406,11406,11406,11218,11218,"Kawamoto-machi, Saitama","Kawamoto-machi, Saitama","Kawamoto-machi, Saitama","Kawamoto-machi, Saitama","Kawamoto-machi, Saitama","Kawamoto-machi, Saitama","Fukaya-shi, Saitama","Fukaya-shi, Saitama",1,0,0,0,0,0,0
11407,11407,11407,11407,11407,11407,11407,11218,11218,"Hanazono-mura, Saitama","Hanazono-machi, Saitama","Hanazono-machi, Saitama","Hanazono-machi, Saitama","Hanazono-machi, Saitama","Hanazono-machi, Saitama","Fukaya-shi, Saitama","Fukaya-shi, Saitama",1,0,0,0,1,0,0
11219,11219,11219,11219,11219,11219,11219,11219,11219,"Ageo-shi, Saitama","Ageo-shi, Saitama","Ageo-shi, Saitama","Ageo-shi, Saitama","Ageo-shi, Saitama","Ageo-shi, Saitama","Ageo-shi, Saitama","Ageo-shi, Saitama",0,0,0,0,0,0,0
11221,11221,11221,11221,11221,11221,11221,11221,11221,"Soka-shi, Saitama","Soka-shi, Saitama","Soka-shi, Saitama","Soka-shi, Saitama","Soka-shi, Saitama","Soka-shi, Saitama","Soka-shi, Saitama","Soka-shi, Saitama",0,0,0,0,0,0,0
11222,11222,11222,11222,11222,11222,11222,11222,11222,"Koshigaya-shi, Saitama","Koshigaya-shi, Saitama","Koshigaya-shi, Saitama","Koshigaya-shi, Saitama","Koshigaya-shi, Saitama","Koshigaya-shi, Saitama","Koshigaya-shi, Saitama","Koshigaya-shi, Saitama",0,0,0,0,0,0,0
11223,11223,11223,11223,11223,11223,11223,11223,11223,"Warabi-shi, Saitama","Warabi-shi, Saitama","Warabi-shi, Saitama","Warabi-shi, Saitama","Warabi-shi, Saitama","Warabi-shi, Saitama","Warabi-shi, Saitama","Warabi-shi, Saitama",0,0,0,0,0,0,0
11224,11224,11224,11224,11224,11224,11224,11224,11224,"Toda-shi, Saitama","Toda-shi, Saitama","Toda-shi, Saitama","Toda-shi, Saitama","Toda-shi, Saitama","Toda-shi, Saitama","Toda-shi, Saitama","Toda-shi, Saitama",0,0,0,0,0,0,0
11225,11225,11225,11225,11225,11225,11225,11225,11225,"Iruma-shi, Saitama","Iruma-shi, Saitama","Iruma-shi, Saitama","Iruma-shi, Saitama","Iruma-shi, Saitama","Iruma-shi, Saitama","Iruma-shi, Saitama","Iruma-shi, Saitama",0,0,0,0,0,0,0
11227,11227,11227,11227,11227,11227,11227,11227,11227,"Asaka-shi, Saitama","Asaka-shi, Saitama","Asaka-shi, Saitama","Asaka-shi, Saitama","Asaka-shi, Saitama","Asaka-shi, Saitama","Asaka-shi, Saitama","Asaka-shi, Saitama",0,0,0,0,0,0,0
11228,11228,11228,11228,11228,11228,11228,11228,11228,"Shiki-shi, Saitama","Shiki-shi, Saitama","Shiki-shi, Saitama","Shiki-shi, Saitama","Shiki-shi, Saitama","Shiki-shi, Saitama","Shiki-shi, Saitama","Shiki-shi, Saitama",0,0,0,0,0,0,0
11229,11229,11229,11229,11229,11229,11229,11229,11229,"Wako-shi, Saitama","Wako-shi, Saitama","Wako-shi, Saitama","Wako-shi, Saitama","Wako-shi, Saitama","Wako-shi, Saitama","Wako-shi, Saitama","Wako-shi, Saitama",0,0,0,0,0,0,0
11230,11230,11230,11230,11230,11230,11230,11230,11230,"Niiza-shi, Saitama","Niiza-shi, Saitama","Niiza-shi, Saitama","Niiza-shi, Saitama","Niiza-shi, Saitama","Niiza-shi, Saitama","Niiza-shi, Saitama","Niiza-shi, Saitama",0,0,0,0,0,0,0
11231,11231,11231,11231,11231,11231,11231,11231,11231,"Okegawa-shi, Saitama","Okegawa-shi, Saitama","Okegawa-shi, Saitama","Okegawa-shi, Saitama","Okegawa-shi, Saitama","Okegawa-shi, Saitama","Okegawa-shi, Saitama","Okegawa-shi, Saitama",0,0,0,0,0,0,0
11232,11232,11232,11232,11232,11232,11232,11232,11232,"Kuki-shi, Saitama","Kuki-shi, Saitama","Kuki-shi, Saitama","Kuki-shi, Saitama","Kuki-shi, Saitama","Kuki-shi, Saitama","Kuki-shi, Saitama","Kuki-shi, Saitama",1,0,0,0,0,0,0
11446,11446,11446,11446,11446,11446,11446,11232,11232,"Shobu-machi, Saitama","Shobu-machi, Saitama","Shobu-machi, Saitama","Shobu-machi, Saitama","Shobu-machi, Saitama","Shobu-machi, Saitama","Kuki-shi, Saitama","Kuki-shi, Saitama",1,0,0,0,0,0,0
11461,11461,11461,11461,11461,11461,11461,11232,11232,"Kurihashi-machi, Saitama","Kurihashi-machi, Saitama","Kurihashi-machi, Saitama","Kurihashi-machi, Saitama","Kurihashi-machi, Saitama","Kurihashi-machi, Saitama","Kuki-shi, Saitama","Kuki-shi, Saitama",1,0,0,0,0,0,0
11462,11462,11462,11462,11462,11462,11462,11232,11232,"Washimiya-machi, Saitama","Washimiya-machi, Saitama","Washimiya-machi, Saitama","Washimiya-machi, Saitama","Washimiya-machi, Saitama","Washimiya-machi, Saitama","Kuki-shi, Saitama","Kuki-shi, Saitama",1,0,0,0,0,0,0
11233,11233,11233,11233,11233,11233,11233,11233,11233,"Kitamoto-shi, Saitama","Kitamoto-shi, Saitama","Kitamoto-shi, Saitama","Kitamoto-shi, Saitama","Kitamoto-shi, Saitama","Kitamoto-shi, Saitama","Kitamoto-shi, Saitama","Kitamoto-shi, Saitama",0,0,0,0,0,0,0
11234,11234,11234,11234,11234,11234,11234,11234,11234,"Yashio-shi, Saitama","Yashio-shi, Saitama","Yashio-shi, Saitama","Yashio-shi, Saitama","Yashio-shi, Saitama","Yashio-shi, Saitama","Yashio-shi, Saitama","Yashio-shi, Saitama",0,0,0,0,0,0,0
11235,11235,11235,11235,11235,11235,11235,11235,11235,"Fujimi-shi, Saitama","Fujimi-shi, Saitama","Fujimi-shi, Saitama","Fujimi-shi, Saitama","Fujimi-shi, Saitama","Fujimi-shi, Saitama","Fujimi-shi, Saitama","Fujimi-shi, Saitama",0,0,0,0,0,0,0
11237,11237,11237,11237,11237,11237,11237,11237,11237,"Misato-shi, Saitama","Misato-shi, Saitama","Misato-shi, Saitama","Misato-shi, Saitama","Misato-shi, Saitama","Misato-shi, Saitama","Misato-shi, Saitama","Misato-shi, Saitama",0,0,0,0,0,0,0
11238,11238,11238,11238,11238,11238,11238,11238,11238,"Hasuda-shi, Saitama","Hasuda-shi, Saitama","Hasuda-shi, Saitama","Hasuda-shi, Saitama","Hasuda-shi, Saitama","Hasuda-shi, Saitama","Hasuda-shi, Saitama","Hasuda-shi, Saitama",0,0,0,0,0,0,1
11239,11239,11239,11239,11239,11239,11239,11239,11239,"Sakado-shi, Saitama","Sakado-shi, Saitama","Sakado-shi, Saitama","Sakado-shi, Saitama","Sakado-shi, Saitama","Sakado-shi, Saitama","Sakado-shi, Saitama","Sakado-shi, Saitama",0,0,0,0,0,0,0
11240,,,11240,11240,11240,11240,11240,11240,,,"Satte-shi, Saitama","Satte-shi, Saitama","Satte-shi, Saitama","Satte-shi, Saitama","Satte-shi, Saitama","Satte-shi, Saitama",0,0,0,1,0,0,0
11463,11463,11463,11240,11240,11240,11240,11240,11240,"Satte-machi, Saitama","Satte-machi, Saitama","Satte-shi, Saitama","Satte-shi, Saitama","Satte-shi, Saitama","Satte-shi, Saitama","Satte-shi, Saitama","Satte-shi, Saitama",0,0,0,1,0,0,0
11241,,,,11241,11241,11241,11241,11241,,,,"Tsurugashima-shi, Saitama","Tsurugashima-shi, Saitama","Tsurugashima-shi, Saitama","Tsurugashima-shi, Saitama","Tsurugashima-shi, Saitama",0,0,0,1,0,0,0
11328,11328,11328,11328,11241,11241,11241,11241,11241,"Tsurugashima-cho, Saitama","Tsurugashima-cho, Saitama","Tsurugashima-cho, Saitama","Tsurugashima-shi, Saitama","Tsurugashima-shi, Saitama","Tsurugashima-shi, Saitama","Tsurugashima-shi, Saitama","Tsurugashima-shi, Saitama",0,0,0,1,0,0,0
11242,,,,11242,11242,11242,11242,11242,,,,"Hidaka-shi, Saitama","Hidaka-shi, Saitama","Hidaka-shi, Saitama","Hidaka-shi, Saitama","Hidaka-shi, Saitama",0,0,0,1,0,0,0
11329,11329,11329,11329,11242,11242,11242,11242,11242,"Hidaka-machi, Saitama","Hidaka-machi, Saitama","Hidaka-machi, Saitama","Hidaka-shi, Saitama","Hidaka-shi, Saitama","Hidaka-shi, Saitama","Hidaka-shi, Saitama","Hidaka-shi, Saitama",0,0,0,1,0,0,0
11243,,,,,11243,11243,11243,11243,,,,,"Yoshikawa-shi, Saitama","Yoshikawa-shi, Saitama","Yoshikawa-shi, Saitama","Yoshikawa-shi, Saitama",0,0,0,1,0,0,0
11466,11466,11466,11466,11466,11243,11243,11243,11243,"Yoshikawa-machi, Saitama","Yoshikawa-machi, Saitama","Yoshikawa-machi, Saitama","Yoshikawa-machi, Saitama","Yoshikawa-shi, Saitama","Yoshikawa-shi, Saitama","Yoshikawa-shi, Saitama","Yoshikawa-shi, Saitama",0,0,0,1,0,0,0
11236,11236,11236,11236,11236,11236,11245,11245,11245,"Kamifukuoka-shi, Saitama","Kamifukuoka-shi, Saitama","Kamifukuoka-shi, Saitama","Kamifukuoka-shi, Saitama","Kamifukuoka-shi, Saitama","Fujimino-shi, Saitama","Fujimino-shi, Saitama","Fujimino-shi, Saitama",1,0,0,0,0,0,0
11245,,,,,,11245,11245,11245,,,,,,"Fujimino-shi, Saitama","Fujimino-shi, Saitama","Fujimino-shi, Saitama",1,0,0,0,0,0,0
11322,11322,11322,11322,11322,11322,11245,11245,11245,"Oi-machi, Saitama","Oi-machi, Saitama","Oi-machi, Saitama","Oi-machi, Saitama","Oi-machi, Saitama","Fujimino-shi, Saitama","Fujimino-shi, Saitama","Fujimino-shi, Saitama",1,0,0,0,0,0,0
11246,,,,,,,,11246,,,,,,,,"Shiraoka-shi, Saitama",0,0,0,1,0,0,0
11445,11445,11445,11445,11445,11445,11445,11445,11246,"Shiraoka-machi, Saitama","Shiraoka-machi, Saitama","Shiraoka-machi, Saitama","Shiraoka-machi, Saitama","Shiraoka-machi, Saitama","Shiraoka-machi, Saitama","Shiraoka-machi, Saitama","Shiraoka-shi, Saitama",0,0,0,1,0,0,0
11301,11301,11301,11301,11301,11301,11301,11301,11301,"Ina-machi, Saitama","Ina-machi, Saitama","Ina-machi, Saitama","Ina-machi, Saitama","Ina-machi, Saitama","Ina-machi, Saitama","Ina-machi, Saitama","Ina-machi, Saitama",0,0,0,0,0,0,0
