merge_id_muni,id_muni1980,id_muni1985,id_muni1990,id_muni1995,id_muni2000,id_muni2005,id_muni2010,id_muni2015,id_muni2020,name_muni1980,name_muni1985,name_muni1990,name_muni1995,name_muni2000,name_muni2005,name_muni2010,name_muni2015,name_muni2020,flag_merge_consol,flag_merge_incorp,flag_seirei,flag_city,flag_town,flag_change_zone,flag_change_name
1584,,,,,,,1584,1584,1584,,,,,,,"Iburisogoshinkokyoku, Toyako-cho, Hokkaido","Iburisogoshinkokyoku, Toyako-cho, Hokkaido","Iburisogoshinkokyoku, Toyako-cho, Hokkaido",1,0,0,0,0,0,0
1579,1579,1579,1579,1579,1579,1579,1585,1585,1585,"Iburi-shicho, Hayakita-cho, Hokkaido","Iburi-shicho, Hayakita-cho, Hokkaido","Iburi-shicho, Hayakita-cho, Hokkaido","Iburi-shicho, Hayakita-cho, Hokkaido","Iburi-shicho, Hayakita-cho, Hokkaido","Iburi-shicho, Hayakita-cho, Hokkaido","Iburisogoshinkokyoku, Abira-cho, Hokkaido","Iburisogoshinkokyoku, Abira-cho, Hokkaido","Iburisogoshinkokyoku, Abira-cho, Hokkaido",1,0,0,0,0,0,0
1580,1580,1580,1580,1580,1580,1580,1585,1585,1585,"Iburi-shicho, Oiwake-cho, Hokkaido","Iburi-shicho, Oiwake-cho, Hokkaido","Iburi-shicho, Oiwake-cho, Hokkaido","Iburi-shicho, Oiwake-cho, Hokkaido","Iburi-shicho, Oiwake-cho, Hokkaido","Iburi-shicho, Oiwake-cho, Hokkaido","Iburisogoshinkokyoku, Abira-cho, Hokkaido","Iburisogoshinkokyoku, Abira-cho, Hokkaido","Iburisogoshinkokyoku, Abira-cho, Hokkaido",1,0,0,0,0,0,0
1585,,,,,,,1585,1585,1585,,,,,,,"Iburisogoshinkokyoku, Abira-cho, Hokkaido","Iburisogoshinkokyoku, Abira-cho, Hokkaido","Iburisogoshinkokyoku, Abira-cho, Hokkaido",1,0,0,0,0,0,0
1582,1582,1582,1582,1582,1582,1582,1586,1586,1586,"Iburi-shicho, Mukawa-cho, Hokkaido","Iburi-shicho, Mukawa-cho, Hokkaido","Iburi-shicho, Mukawa-cho, Hokkaido","Iburi-shicho, Mukawa-cho, Hokkaido","Iburi-shicho, Mukawa-cho, Hokkaido","Iburi-shicho, Mukawa-cho, Hokkaido","Iburisogoshinkokyoku, Mukawa-cho, Hokkaido","Iburisogoshinkokyoku, Mukawa-cho, Hokkaido","Iburisogoshinkokyoku, Mukawa-cho, Hokkaido",1,0,0,0,0,0,0
1583,1583,1583,1583,1583,1583,1583,1586,1586,1586,"Iburi-shicho, Hobetsu-cho, Hokkaido","Iburi-shicho, Hobetsu-cho, Hokkaido","Iburi-shicho, Hobetsu-cho, Hokkaido","Iburi-shicho, Hobetsu-cho, Hokkaido","Iburi-shicho, Hobetsu-cho, Hokkaido","Iburi-shicho, Hobetsu-cho, Hokkaido","Iburisogoshinkokyoku, Mukawa-cho, Hokkaido","Iburisogoshinkokyoku, Mukawa-cho, Hokkaido","Iburisogoshinkokyoku, Mukawa-cho, Hokkaido",1,0,0,0,0,0,0
1586,,,,,,,1586,1586,1586,,,,,,,"Iburisogoshinkokyoku, Mukawa-cho, Hokkaido","Iburisogoshinkokyoku, Mukawa-cho, Hokkaido","Iburisogoshinkokyoku, Mukawa-cho, Hokkaido",1,0,0,0,0,0,0
1601,1601,1601,1601,1601,1601,1601,1601,1601,1601,"Hidaka-shicho, Hidaka-cho, Hokkaido","Hidaka-shicho, Hidaka-cho, Hokkaido","Hidaka-shicho, Hidaka-cho, Hokkaido","Hidaka-shicho, Hidaka-cho, Hokkaido","Hidaka-shicho, Hidaka-cho, Hokkaido","Hidaka-shicho, Hidaka-cho, Hokkaido","Hidakashinkokyoku, Hidaka-cho, Hokkaido","Hidakashinkokyoku, Hidaka-cho, Hokkaido","Hidakashinkokyoku, Hidaka-cho, Hokkaido",1,0,0,0,0,0,0
1603,1603,1603,1603,1603,1603,1603,1601,1601,1601,"Hidaka-shicho, Mombetsu-cho, Hokkaido","Hidaka-shicho, Mombetsu-cho, Hokkaido","Hidaka-shicho, Mombetsu-cho, Hokkaido","Hidaka-shicho, Mombetsu-cho, Hokkaido","Hidaka-shicho, Mombetsu-cho, Hokkaido","Hidaka-shicho, Mombetsu-cho, Hokkaido","Hidakashinkokyoku, Hidaka-cho, Hokkaido","Hidakashinkokyoku, Hidaka-cho, Hokkaido","Hidakashinkokyoku, Hidaka-cho, Hokkaido",1,0,0,0,0,0,0
1602,1602,1602,1602,1602,1602,1602,1602,1602,1602,"Hidaka-shicho, Biratori-cho, Hokkaido","Hidaka-shicho, Biratori-cho, Hokkaido","Hidaka-shicho, Biratori-cho, Hokkaido","Hidaka-shicho, Biratori-cho, Hokkaido","Hidaka-shicho, Biratori-cho, Hokkaido","Hidaka-shicho, Biratori-cho, Hokkaido","Hidakashinkokyoku, Biratori-cho, Hokkaido","Hidakashinkokyoku, Biratori-cho, Hokkaido","Hidakashinkokyoku, Biratori-cho, Hokkaido",0,0,0,0,0,0,0
1604,1604,1604,1604,1604,1604,1604,1604,1604,1604,"Hidaka-shicho, Niikappu-cho, Hokkaido","Hidaka-shicho, Niikappu-cho, Hokkaido","Hidaka-shicho, Niikappu-cho, Hokkaido","Hidaka-shicho, Niikappu-cho, Hokkaido","Hidaka-shicho, Niikappu-cho, Hokkaido","Hidaka-shicho, Niikappu-cho, Hokkaido","Hidakashinkokyoku, Niikappu-cho, Hokkaido","Hidakashinkokyoku, Niikappu-cho, Hokkaido","Hidakashinkokyoku, Niikappu-cho, Hokkaido",0,0,0,0,0,0,0
1607,1607,1607,1607,1607,1607,1607,1607,1607,1607,"Hidaka-shicho, Urakawa-cho, Hokkaido","Hidaka-shicho, Urakawa-cho, Hokkaido","Hidaka-shicho, Urakawa-cho, Hokkaido","Hidaka-shicho, Urakawa-cho, Hokkaido","Hidaka-shicho, Urakawa-cho, Hokkaido","Hidaka-shicho, Urakawa-cho, Hokkaido","Hidakashinkokyoku, Urakawa-cho, Hokkaido","Hidakashinkokyoku, Urakawa-cho, Hokkaido","Hidakashinkokyoku, Urakawa-cho, Hokkaido",0,0,0,0,0,0,0
1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,"Hidaka-shicho, Samani-cho, Hokkaido","Hidaka-shicho, Samani-cho, Hokkaido","Hidaka-shicho, Samani-cho, Hokkaido","Hidaka-shicho, Samani-cho, Hokkaido","Hidaka-shicho, Samani-cho, Hokkaido","Hidaka-shicho, Samani-cho, Hokkaido","Hidakashinkokyoku, Samani-cho, Hokkaido","Hidakashinkokyoku, Samani-cho, Hokkaido","Hidakashinkokyoku, Samani-cho, Hokkaido",0,0,0,0,0,0,0
1609,1609,1609,1609,1609,1609,1609,1609,1609,1609,"Hidaka-shicho, Erimo-cho, Hokkaido","Hidaka-shicho, Erimo-cho, Hokkaido","Hidaka-shicho, Erimo-cho, Hokkaido","Hidaka-shicho, Erimo-cho, Hokkaido","Hidaka-shicho, Erimo-cho, Hokkaido","Hidaka-shicho, Erimo-cho, Hokkaido","Hidakashinkokyoku, Erimo-cho, Hokkaido","Hidakashinkokyoku, Erimo-cho, Hokkaido","Hidakashinkokyoku, Erimo-cho, Hokkaido",0,0,0,0,0,0,0
1605,1605,1605,1605,1605,1605,1605,1610,1610,1610,"Hidaka-shicho, Shizunai-cho, Hokkaido","Hidaka-shicho, Shizunai-cho, Hokkaido","Hidaka-shicho, Shizunai-cho, Hokkaido","Hidaka-shicho, Shizunai-cho, Hokkaido","Hidaka-shicho, Shizunai-cho, Hokkaido","Hidaka-shicho, Shizunai-cho, Hokkaido","Hidakashinkokyoku, Shinhidaka-cho, Hokkaido","Hidakashinkokyoku, Shinhidaka-cho, Hokkaido","Hidakashinkokyoku, Shinhidaka-cho, Hokkaido",1,0,0,0,0,0,0
1606,1606,1606,1606,1606,1606,1606,1610,1610,1610,"Hidaka-shicho, Mitsuishi-cho, Hokkaido","Hidaka-shicho, Mitsuishi-cho, Hokkaido","Hidaka-shicho, Mitsuishi-cho, Hokkaido","Hidaka-shicho, Mitsuishi-cho, Hokkaido","Hidaka-shicho, Mitsuishi-cho, Hokkaido","Hidaka-shicho, Mitsuishi-cho, Hokkaido","Hidakashinkokyoku, Shinhidaka-cho, Hokkaido","Hidakashinkokyoku, Shinhidaka-cho, Hokkaido","Hidakashinkokyoku, Shinhidaka-cho, Hokkaido",1,0,0,0,0,0,0
1610,,,,,,,1610,1610,1610,,,,,,,"Hidakashinkokyoku, Shinhidaka-cho, Hokkaido","Hidakashinkokyoku, Shinhidaka-cho, Hokkaido","Hidakashinkokyoku, Shinhidaka-cho, Hokkaido",1,0,0,0,0,0,0
1631,1631,1631,1631,1631,1631,1631,1631,1631,1631,"Tokachi-shicho, Otofuke-cho, Hokkaido","Tokachi-shicho, Otofuke-cho, Hokkaido","Tokachi-shicho, Otofuke-cho, Hokkaido","Tokachi-shicho, Otofuke-cho, Hokkaido","Tokachi-shicho, Otofuke-cho, Hokkaido","Tokachi-shicho, Otofuke-cho, Hokkaido","Tokachisogoshinkokyoku, Otofuke-cho, Hokkaido","Tokachisogoshinkokyoku, Otofuke-cho, Hokkaido","Tokachisogoshinkokyoku, Otofuke-cho, Hokkaido",0,0,0,0,0,0,0
1632,1632,1632,1632,1632,1632,1632,1632,1632,1632,"Tokachi-shicho, Shihoro-cho, Hokkaido","Tokachi-shicho, Shihoro-cho, Hokkaido","Tokachi-shicho, Shihoro-cho, Hokkaido","Tokachi-shicho, Shihoro-cho, Hokkaido","Tokachi-shicho, Shihoro-cho, Hokkaido","Tokachi-shicho, Shihoro-cho, Hokkaido","Tokachisogoshinkokyoku, Shihoro-cho, Hokkaido","Tokachisogoshinkokyoku, Shihoro-cho, Hokkaido","Tokachisogoshinkokyoku, Shihoro-cho, Hokkaido",0,0,0,0,0,0,0
1633,1633,1633,1633,1633,1633,1633,1633,1633,1633,"Tokachi-shicho, Kamishihoro-cho, Hokkaido","Tokachi-shicho, Kamishihoro-cho, Hokkaido","Tokachi-shicho, Kamishihoro-cho, Hokkaido","Tokachi-shicho, Kamishihoro-cho, Hokkaido","Tokachi-shicho, Kamishihoro-cho, Hokkaido","Tokachi-shicho, Kamishihoro-cho, Hokkaido","Tokachisogoshinkokyoku, Kamishihoro-cho, Hokkaido","Tokachisogoshinkokyoku, Kamishihoro-cho, Hokkaido","Tokachisogoshinkokyoku, Kamishihoro-cho, Hokkaido",0,0,0,0,0,0,0
1634,1634,1634,1634,1634,1634,1634,1634,1634,1634,"Tokachi-shicho, Shikaoi-cho, Hokkaido","Tokachi-shicho, Shikaoi-cho, Hokkaido","Tokachi-shicho, Shikaoi-cho, Hokkaido","Tokachi-shicho, Shikaoi-cho, Hokkaido","Tokachi-shicho, Shikaoi-cho, Hokkaido","Tokachi-shicho, Shikaoi-cho, Hokkaido","Tokachisogoshinkokyoku, Shikaoi-cho, Hokkaido","Tokachisogoshinkokyoku, Shikaoi-cho, Hokkaido","Tokachisogoshinkokyoku, Shikaoi-cho, Hokkaido",0,0,0,0,0,0,0
1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,"Tokachi-shicho, Shintoku-cho, Hokkaido","Tokachi-shicho, Shintoku-cho, Hokkaido","Tokachi-shicho, Shintoku-cho, Hokkaido","Tokachi-shicho, Shintoku-cho, Hokkaido","Tokachi-shicho, Shintoku-cho, Hokkaido","Tokachi-shicho, Shintoku-cho, Hokkaido","Tokachisogoshinkokyoku, Shintoku-cho, Hokkaido","Tokachisogoshinkokyoku, Shintoku-cho, Hokkaido","Tokachisogoshinkokyoku, Shintoku-cho, Hokkaido",0,0,0,0,0,0,0
1636,1636,1636,1636,1636,1636,1636,1636,1636,1636,"Tokachi-shicho, Shimizu-cho, Hokkaido","Tokachi-shicho, Shimizu-cho, Hokkaido","Tokachi-shicho, Shimizu-cho, Hokkaido","Tokachi-shicho, Shimizu-cho, Hokkaido","Tokachi-shicho, Shimizu-cho, Hokkaido","Tokachi-shicho, Shimizu-cho, Hokkaido","Tokachisogoshinkokyoku, Shimizu-cho, Hokkaido","Tokachisogoshinkokyoku, Shimizu-cho, Hokkaido","Tokachisogoshinkokyoku, Shimizu-cho, Hokkaido",0,0,0,0,0,0,0
1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,"Tokachi-shicho, Memuro-cho, Hokkaido","Tokachi-shicho, Memuro-cho, Hokkaido","Tokachi-shicho, Memuro-cho, Hokkaido","Tokachi-shicho, Memuro-cho, Hokkaido","Tokachi-shicho, Memuro-cho, Hokkaido","Tokachi-shicho, Memuro-cho, Hokkaido","Tokachisogoshinkokyoku, Memuro-cho, Hokkaido","Tokachisogoshinkokyoku, Memuro-cho, Hokkaido","Tokachisogoshinkokyoku, Memuro-cho, Hokkaido",0,0,0,0,0,0,0
1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,"Tokachi-shicho, Nakasatsunai-mura, Hokkaido","Tokachi-shicho, Nakasatsunai-mura, Hokkaido","Tokachi-shicho, Nakasatsunai-mura, Hokkaido","Tokachi-shicho, Nakasatsunai-mura, Hokkaido","Tokachi-shicho, Nakasatsunai-mura, Hokkaido","Tokachi-shicho, Nakasatsunai-mura, Hokkaido","Tokachisogoshinkokyoku, Nakasatsunai-mura, Hokkaido","Tokachisogoshinkokyoku, Nakasatsunai-mura, Hokkaido","Tokachisogoshinkokyoku, Nakasatsunai-mura, Hokkaido",0,0,0,0,0,0,0
1639,1639,1639,1639,1639,1639,1639,1639,1639,1639,"Tokachi-shicho, Sarabetsu-mura, Hokkaido","Tokachi-shicho, Sarabetsu-mura, Hokkaido","Tokachi-shicho, Sarabetsu-mura, Hokkaido","Tokachi-shicho, Sarabetsu-mura, Hokkaido","Tokachi-shicho, Sarabetsu-mura, Hokkaido","Tokachi-shicho, Sarabetsu-mura, Hokkaido","Tokachisogoshinkokyoku, Sarabetsu-mura, Hokkaido","Tokachisogoshinkokyoku, Sarabetsu-mura, Hokkaido","Tokachisogoshinkokyoku, Sarabetsu-mura, Hokkaido",0,0,0,0,0,0,0
1641,1641,1641,1641,1641,1641,1641,1641,1641,1641,"Tokachi-shicho, Taiki-cho, Hokkaido","Tokachi-shicho, Taiki-cho, Hokkaido","Tokachi-shicho, Taiki-cho, Hokkaido","Tokachi-shicho, Taiki-cho, Hokkaido","Tokachi-shicho, Taiki-cho, Hokkaido","Tokachi-shicho, Taiki-cho, Hokkaido","Tokachisogoshinkokyoku, Taiki-cho, Hokkaido","Tokachisogoshinkokyoku, Taiki-cho, Hokkaido","Tokachisogoshinkokyoku, Taiki-cho, Hokkaido",0,0,0,0,0,0,0
1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,"Tokachi-shicho, Hiro-cho, Hokkaido","Tokachi-shicho, Hiro-cho, Hokkaido","Tokachi-shicho, Hiro-cho, Hokkaido","Tokachi-shicho, Hiro-cho, Hokkaido","Tokachi-shicho, Hiro-cho, Hokkaido","Tokachi-shicho, Hiro-cho, Hokkaido","Tokachisogoshinkokyoku, Hiro-cho, Hokkaido","Tokachisogoshinkokyoku, Hiro-cho, Hokkaido","Tokachisogoshinkokyoku, Hiro-cho, Hokkaido",0,0,0,0,0,0,0
1640,1640,1640,1640,1640,1640,1640,1643,1643,1643,"Tokachi-shicho, Churui-mura, Hokkaido","Tokachi-shicho, Churui-mura, Hokkaido","Tokachi-shicho, Churui-mura, Hokkaido","Tokachi-shicho, Churui-mura, Hokkaido","Tokachi-shicho, Churui-mura, Hokkaido","Tokachi-shicho, Churui-mura, Hokkaido","Tokachisogoshinkokyoku, Makubetsu-cho, Hokkaido","Tokachisogoshinkokyoku, Makubetsu-cho, Hokkaido","Tokachisogoshinkokyoku, Makubetsu-cho, Hokkaido",0,1,0,0,0,0,0
1643,1643,1643,1643,1643,1643,1643,1643,1643,1643,"Tokachi-shicho, Makubetsu-cho, Hokkaido","Tokachi-shicho, Makubetsu-cho, Hokkaido","Tokachi-shicho, Makubetsu-cho, Hokkaido","Tokachi-shicho, Makubetsu-cho, Hokkaido","Tokachi-shicho, Makubetsu-cho, Hokkaido","Tokachi-shicho, Makubetsu-cho, Hokkaido","Tokachisogoshinkokyoku, Makubetsu-cho, Hokkaido","Tokachisogoshinkokyoku, Makubetsu-cho, Hokkaido","Tokachisogoshinkokyoku, Makubetsu-cho, Hokkaido",0,1,0,0,0,0,0
1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,"Tokachi-shicho, Ikeda-cho, Hokkaido","Tokachi-shicho, Ikeda-cho, Hokkaido","Tokachi-shicho, Ikeda-cho, Hokkaido","Tokachi-shicho, Ikeda-cho, Hokkaido","Tokachi-shicho, Ikeda-cho, Hokkaido","Tokachi-shicho, Ikeda-cho, Hokkaido","Tokachisogoshinkokyoku, Ikeda-cho, Hokkaido","Tokachisogoshinkokyoku, Ikeda-cho, Hokkaido","Tokachisogoshinkokyoku, Ikeda-cho, Hokkaido",0,0,0,0,0,0,0
1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,"Tokachi-shicho, Toyokoro-cho, Hokkaido","Tokachi-shicho, Toyokoro-cho, Hokkaido","Tokachi-shicho, Toyokoro-cho, Hokkaido","Tokachi-shicho, Toyokoro-cho, Hokkaido","Tokachi-shicho, Toyokoro-cho, Hokkaido","Tokachi-shicho, Toyokoro-cho, Hokkaido","Tokachisogoshinkokyoku, Toyokoro-cho, Hokkaido","Tokachisogoshinkokyoku, Toyokoro-cho, Hokkaido","Tokachisogoshinkokyoku, Toyokoro-cho, Hokkaido",0,0,0,0,0,0,0
1646,1646,1646,1646,1646,1646,1646,1646,1646,1646,"Tokachi-shicho, Hombetsu-cho, Hokkaido","Tokachi-shicho, Hombetsu-cho, Hokkaido","Tokachi-shicho, Hombetsu-cho, Hokkaido","Tokachi-shicho, Hombetsu-cho, Hokkaido","Tokachi-shicho, Hombetsu-cho, Hokkaido","Tokachi-shicho, Hombetsu-cho, Hokkaido","Tokachisogoshinkokyoku, Hombetsu-cho, Hokkaido","Tokachisogoshinkokyoku, Hombetsu-cho, Hokkaido","Tokachisogoshinkokyoku, Hombetsu-cho, Hokkaido",0,0,0,0,0,0,0
1647,1647,1647,1647,1647,1647,1647,1647,1647,1647,"Tokachi-shicho, Ashoro-cho, Hokkaido","Tokachi-shicho, Ashoro-cho, Hokkaido","Tokachi-shicho, Ashoro-cho, Hokkaido","Tokachi-shicho, Ashoro-cho, Hokkaido","Tokachi-shicho, Ashoro-cho, Hokkaido","Tokachi-shicho, Ashoro-cho, Hokkaido","Tokachisogoshinkokyoku, Ashoro-cho, Hokkaido","Tokachisogoshinkokyoku, Ashoro-cho, Hokkaido","Tokachisogoshinkokyoku, Ashoro-cho, Hokkaido",0,0,0,0,0,0,0
1648,1648,1648,1648,1648,1648,1648,1648,1648,1648,"Tokachi-shicho, Rikubetsu-cho, Hokkaido","Tokachi-shicho, Rikubetsu-cho, Hokkaido","Tokachi-shicho, Rikubetsu-cho, Hokkaido","Tokachi-shicho, Rikubetsu-cho, Hokkaido","Tokachi-shicho, Rikubetsu-cho, Hokkaido","Tokachi-shicho, Rikubetsu-cho, Hokkaido","Tokachisogoshinkokyoku, Rikubetsu-cho, Hokkaido","Tokachisogoshinkokyoku, Rikubetsu-cho, Hokkaido","Tokachisogoshinkokyoku, Rikubetsu-cho, Hokkaido",0,0,0,0,0,0,0
1649,1649,1649,1649,1649,1649,1649,1649,1649,1649,"Tokachi-shicho, Urahoro-cho, Hokkaido","Tokachi-shicho, Urahoro-cho, Hokkaido","Tokachi-shicho, Urahoro-cho, Hokkaido","Tokachi-shicho, Urahoro-cho, Hokkaido","Tokachi-shicho, Urahoro-cho, Hokkaido","Tokachi-shicho, Urahoro-cho, Hokkaido","Tokachisogoshinkokyoku, Urahoro-cho, Hokkaido","Tokachisogoshinkokyoku, Urahoro-cho, Hokkaido","Tokachisogoshinkokyoku, Urahoro-cho, Hokkaido",0,0,0,0,0,0,0
1661,1661,1661,1661,1661,1661,1661,1661,1661,1661,"Kushiro-shicho, Kushiro-cho, Hokkaido","Kushiro-shicho, Kushiro-cho, Hokkaido","Kushiro-shicho, Kushiro-cho, Hokkaido","Kushiro-shicho, Kushiro-cho, Hokkaido","Kushiro-shicho, Kushiro-cho, Hokkaido","Kushiro-shicho, Kushiro-cho, Hokkaido","Kushirosogoshinkokyoku, Kushiro-cho, Hokkaido","Kushirosogoshinkokyoku, Kushiro-cho, Hokkaido","Kushirosogoshinkokyoku, Kushiro-cho, Hokkaido",0,0,0,0,1,0,0
1662,1662,1662,1662,1662,1662,1662,1662,1662,1662,"Kushiro-shicho, Akkeshi-cho, Hokkaido","Kushiro-shicho, Akkeshi-cho, Hokkaido","Kushiro-shicho, Akkeshi-cho, Hokkaido","Kushiro-shicho, Akkeshi-cho, Hokkaido","Kushiro-shicho, Akkeshi-cho, Hokkaido","Kushiro-shicho, Akkeshi-cho, Hokkaido","Kushirosogoshinkokyoku, Akkeshi-cho, Hokkaido","Kushirosogoshinkokyoku, Akkeshi-cho, Hokkaido","Kushirosogoshinkokyoku, Akkeshi-cho, Hokkaido",0,0,0,0,0,0,0
1663,1663,1663,1663,1663,1663,1663,1663,1663,1663,"Kushiro-shicho, Hamanaka-cho, Hokkaido","Kushiro-shicho, Hamanaka-cho, Hokkaido","Kushiro-shicho, Hamanaka-cho, Hokkaido","Kushiro-shicho, Hamanaka-cho, Hokkaido","Kushiro-shicho, Hamanaka-cho, Hokkaido","Kushiro-shicho, Hamanaka-cho, Hokkaido","Kushirosogoshinkokyoku, Hamanaka-cho, Hokkaido","Kushirosogoshinkokyoku, Hamanaka-cho, Hokkaido","Kushirosogoshinkokyoku, Hamanaka-cho, Hokkaido",0,0,0,0,0,0,0
1664,1664,1664,1664,1664,1664,1664,1664,1664,1664,"Kushiro-shicho, Shibecha-cho, Hokkaido","Kushiro-shicho, Shibecha-cho, Hokkaido","Kushiro-shicho, Shibecha-cho, Hokkaido","Kushiro-shicho, Shibecha-cho, Hokkaido","Kushiro-shicho, Shibecha-cho, Hokkaido","Kushiro-shicho, Shibecha-cho, Hokkaido","Kushirosogoshinkokyoku, Shibecha-cho, Hokkaido","Kushirosogoshinkokyoku, Shibecha-cho, Hokkaido","Kushirosogoshinkokyoku, Shibecha-cho, Hokkaido",0,0,0,0,0,0,0
1665,1665,1665,1665,1665,1665,1665,1665,1665,1665,"Kushiro-shicho, Teshikaga-cho, Hokkaido","Kushiro-shicho, Teshikaga-cho, Hokkaido","Kushiro-shicho, Teshikaga-cho, Hokkaido","Kushiro-shicho, Teshikaga-cho, Hokkaido","Kushiro-shicho, Teshikaga-cho, Hokkaido","Kushiro-shicho, Teshikaga-cho, Hokkaido","Kushirosogoshinkokyoku, Teshikaga-cho, Hokkaido","Kushirosogoshinkokyoku, Teshikaga-cho, Hokkaido","Kushirosogoshinkokyoku, Teshikaga-cho, Hokkaido",0,0,0,0,0,0,0
1667,1667,1667,1667,1667,1667,1667,1667,1667,1667,"Kushiro-shicho, Tsurui-mura, Hokkaido","Kushiro-shicho, Tsurui-mura, Hokkaido","Kushiro-shicho, Tsurui-mura, Hokkaido","Kushiro-shicho, Tsurui-mura, Hokkaido","Kushiro-shicho, Tsurui-mura, Hokkaido","Kushiro-shicho, Tsurui-mura, Hokkaido","Kushirosogoshinkokyoku, Tsurui-mura, Hokkaido","Kushirosogoshinkokyoku, Tsurui-mura, Hokkaido","Kushirosogoshinkokyoku, Tsurui-mura, Hokkaido",0,0,0,0,0,0,0
1668,1668,1668,1668,1668,1668,1668,1668,1668,1668,"Kushiro-shicho, Shiranuka-cho, Hokkaido","Kushiro-shicho, Shiranuka-cho, Hokkaido","Kushiro-shicho, Shiranuka-cho, Hokkaido","Kushiro-shicho, Shiranuka-cho, Hokkaido","Kushiro-shicho, Shiranuka-cho, Hokkaido","Kushiro-shicho, Shiranuka-cho, Hokkaido","Kushirosogoshinkokyoku, Shiranuka-cho, Hokkaido","Kushirosogoshinkokyoku, Shiranuka-cho, Hokkaido","Kushirosogoshinkokyoku, Shiranuka-cho, Hokkaido",0,0,0,0,0,0,0
1691,1691,1691,1691,1691,1691,1691,1691,1691,1691,"Nemuro-shicho, Betsukai-cho, Hokkaido","Nemuro-shicho, Betsukai-cho, Hokkaido","Nemuro-shicho, Betsukai-cho, Hokkaido","Nemuro-shicho, Betsukai-cho, Hokkaido","Nemuro-shicho, Betsukai-cho, Hokkaido","Nemuro-shicho, Betsukai-cho, Hokkaido","Nemuroshinkokyoku, Betsukai-cho, Hokkaido","Nemuroshinkokyoku, Betsukai-cho, Hokkaido","Nemuroshinkokyoku, Betsukai-cho, Hokkaido",0,0,0,0,0,0,0
1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,"Nemuro-shicho, Nakashibetsu-cho, Hokkaido","Nemuro-shicho, Nakashibetsu-cho, Hokkaido","Nemuro-shicho, Nakashibetsu-cho, Hokkaido","Nemuro-shicho, Nakashibetsu-cho, Hokkaido","Nemuro-shicho, Nakashibetsu-cho, Hokkaido","Nemuro-shicho, Nakashibetsu-cho, Hokkaido","Nemuroshinkokyoku, Nakashibetsu-cho, Hokkaido","Nemuroshinkokyoku, Nakashibetsu-cho, Hokkaido","Nemuroshinkokyoku, Nakashibetsu-cho, Hokkaido",0,0,0,0,0,0,0
1693,1693,1693,1693,1693,1693,1693,1693,1693,1693,"Nemuro-shicho, Shibetsu-cho, Hokkaido","Nemuro-shicho, Shibetsu-cho, Hokkaido","Nemuro-shicho, Shibetsu-cho, Hokkaido","Nemuro-shicho, Shibetsu-cho, Hokkaido","Nemuro-shicho, Shibetsu-cho, Hokkaido","Nemuro-shicho, Shibetsu-cho, Hokkaido","Nemuroshinkokyoku, Shibetsu-cho, Hokkaido","Nemuroshinkokyoku, Shibetsu-cho, Hokkaido","Nemuroshinkokyoku, Shibetsu-cho, Hokkaido",0,0,0,0,0,0,0
1694,1694,1694,1694,1694,1694,1694,1694,1694,1694,"Nemuro-shicho, Rausu-cho, Hokkaido","Nemuro-shicho, Rausu-cho, Hokkaido","Nemuro-shicho, Rausu-cho, Hokkaido","Nemuro-shicho, Rausu-cho, Hokkaido","Nemuro-shicho, Rausu-cho, Hokkaido","Nemuro-shicho, Rausu-cho, Hokkaido","Nemuroshinkokyoku, Rausu-cho, Hokkaido","Nemuroshinkokyoku, Rausu-cho, Hokkaido","Nemuroshinkokyoku, Rausu-cho, Hokkaido",0,0,0,0,0,0,0
2201,2201,2201,2201,2201,2201,2201,2201,2201,2201,"Aomori-shi, Aomori","Aomori-shi, Aomori","Aomori-shi, Aomori","Aomori-shi, Aomori","Aomori-shi, Aomori","Aomori-shi, Aomori","Aomori-shi, Aomori","Aomori-shi, Aomori","Aomori-shi, Aomori",1,0,0,0,0,0,0
2364,2364,2364,2364,2364,2364,2201,2201,2201,2201,"Minamitsugaru-gun, Namioka-machi, Aomori","Minamitsugaru-gun, Namioka-machi, Aomori","Minamitsugaru-gun, Namioka-machi, Aomori","Minamitsugaru-gun, Namioka-machi, Aomori","Minamitsugaru-gun, Namioka-machi, Aomori","Aomori-shi, Aomori","Aomori-shi, Aomori","Aomori-shi, Aomori","Aomori-shi, Aomori",1,0,0,0,0,0,0
2202,2202,2202,2202,2202,2202,2202,2202,2202,2202,"Hirosaki-shi, Aomori","Hirosaki-shi, Aomori","Hirosaki-shi, Aomori","Hirosaki-shi, Aomori","Hirosaki-shi, Aomori","Hirosaki-shi, Aomori","Hirosaki-shi, Aomori","Hirosaki-shi, Aomori","Hirosaki-shi, Aomori",1,0,0,0,0,0,0
